Contour Level: [1.1766549941351647]
1.000000	-5.962860
1.005399	-5.967697
1.023243	-5.983682
1.027950	-5.987899
1.046485	-6.004503
1.050501	-6.008101
1.069728	-6.025325
1.073052	-6.028303
1.092971	-6.046146
1.095604	-6.048505
1.116214	-6.066968
1.118155	-6.068707
1.139456	-6.087765
1.140736	-6.088909
1.162699	-6.108535
1.163343	-6.109111
1.185942	-6.129305
1.185950	-6.129313
1.208557	-6.149515
1.209185	-6.150076
1.231164	-6.169717
1.232427	-6.170846
1.253771	-6.189919
1.255670	-6.191619
1.276816	-6.210121
1.278913	-6.211955
1.299906	-6.230323
1.302155	-6.232291
1.322996	-6.250525
1.325398	-6.252626
1.346086	-6.270727
1.348641	-6.272962
1.369176	-6.290929
1.371884	-6.293298
1.392266	-6.311131
1.395126	-6.313633
1.415356	-6.331333
1.418369	-6.333969
1.438446	-6.351535
1.441612	-6.354305
1.461536	-6.371737
1.464855	-6.374641
1.484626	-6.391939
1.488097	-6.394976
1.507716	-6.412141
1.511340	-6.415306
1.532832	-6.432343
1.534583	-6.433731
1.557825	-6.452156
1.558317	-6.452545
1.581068	-6.470580
1.583803	-6.472747
1.604311	-6.489003
1.609289	-6.492949
1.627554	-6.507427
1.634775	-6.513151
1.650796	-6.525851
1.660261	-6.533353
1.674039	-6.544275
1.685747	-6.553555
1.697282	-6.562699
1.711233	-6.573757
1.720525	-6.581122
1.736719	-6.593959
1.743767	-6.599546
1.762205	-6.614161
1.767010	-6.617970
1.790253	-6.633021
1.792326	-6.634363
1.813495	-6.648070
1.823526	-6.654565
1.836738	-6.663120
1.854727	-6.674767
1.859981	-6.678170
1.883224	-6.693219
1.885927	-6.694969
1.906466	-6.708269
1.917127	-6.715171
1.929709	-6.723322
1.948303	-6.735373
1.952952	-6.738387
1.976195	-6.753451
1.979472	-6.755575
1.999437	-6.768516
2.010641	-6.775777
2.022680	-6.783581
2.045923	-6.790679
2.063278	-6.795979
2.069165	-6.797778
2.092408	-6.805604
2.115651	-6.814937
2.118751	-6.816182
2.138894	-6.824269
2.162136	-6.833602
2.169064	-6.836384
2.185379	-6.842934
2.208622	-6.852267
2.219377	-6.856586
2.231865	-6.861216
2.255107	-6.869835
2.274026	-6.876788
2.278350	-6.878371
2.301593	-6.880950
2.324835	-6.879426
2.346801	-6.876788
2.348078	-6.876634
2.371321	-6.873842
2.394564	-6.871049
2.417806	-6.868257
2.441049	-6.865464
2.464292	-6.862672
2.487535	-6.859880
2.510777	-6.857087
2.514953	-6.856586
2.534020	-6.852329
2.540105	-6.836384
2.547815	-6.816182
2.555525	-6.795979
2.557263	-6.791426
2.563235	-6.775777
2.570944	-6.755575
2.578654	-6.735373
2.580505	-6.730522
2.586364	-6.715171
2.594074	-6.694969
2.601783	-6.674767
2.603748	-6.669619
2.609493	-6.654565
2.617203	-6.634363
2.626991	-6.616650
2.628366	-6.614161
2.639529	-6.593959
2.650234	-6.574588
2.650692	-6.573757
2.661856	-6.553555
2.673019	-6.533353
2.673476	-6.532525
2.684182	-6.513151
2.694962	-6.492949
2.696719	-6.488393
2.702754	-6.472747
2.710546	-6.452545
2.718338	-6.432343
2.719962	-6.428134
2.726130	-6.412141
2.735650	-6.391939
2.743205	-6.375908
2.745922	-6.371737
2.766447	-6.352933
2.767973	-6.351535
2.789690	-6.331639
2.789923	-6.331333
2.805304	-6.311131
2.812933	-6.301111
2.820685	-6.290929
2.836066	-6.270727
2.836175	-6.270584
2.851448	-6.250525
2.859418	-6.240056
2.866829	-6.230323
2.882210	-6.210121
2.882661	-6.209529
2.897591	-6.189919
2.905904	-6.175917
2.909585	-6.169717
2.921578	-6.149515
2.929146	-6.136768
2.933572	-6.129313
2.945566	-6.109111
2.952389	-6.097618
2.957560	-6.088909
2.969553	-6.068707
2.975632	-6.058468
2.981547	-6.048505
2.993541	-6.028303
2.998875	-6.019319
3.005534	-6.008101
3.017695	-5.987899
3.022117	-5.980696
3.030099	-5.967697
3.040713	-5.947495
3.045360	-5.938649
3.049901	-5.927293
3.057978	-5.907091
3.066056	-5.886889
3.068603	-5.880519
3.074134	-5.866687
3.082211	-5.846485
3.090289	-5.826283
3.091845	-5.822389
3.098366	-5.806081
3.106705	-5.785878
3.115088	-5.766273
3.115343	-5.765676
3.123981	-5.745474
3.132750	-5.725272
3.138331	-5.712414
3.141519	-5.705070
3.150287	-5.684868
3.159056	-5.664666
3.161574	-5.658866
3.167825	-5.644464
3.176644	-5.624262
3.184816	-5.605625
3.185502	-5.604060
3.194361	-5.583858
3.203219	-5.563656
3.208059	-5.552619
3.212078	-5.543454
3.220936	-5.523252
3.228907	-5.503050
3.231302	-5.496980
3.236877	-5.482848
3.244848	-5.462646
3.252819	-5.442444
3.254545	-5.438071
3.260790	-5.422242
3.268761	-5.402040
3.276731	-5.381838
3.277787	-5.379162
3.284702	-5.361636
3.292673	-5.341434
3.300644	-5.321232
3.301030	-5.320253

