Contour Level: [0.47650299817509756]
1.000000	-5.899512
1.008485	-5.907091
1.023243	-5.920273
1.031101	-5.927293
1.046485	-5.941035
1.053717	-5.947495
1.069728	-5.961796
1.076334	-5.967697
1.092971	-5.982522
1.099005	-5.987899
1.116214	-6.003233
1.121676	-6.008101
1.139456	-6.023944
1.144348	-6.028303
1.162699	-6.044655
1.167016	-6.048505
1.185942	-6.065393
1.189655	-6.068707
1.209185	-6.086134
1.212294	-6.088909
1.232427	-6.106875
1.234932	-6.109111
1.255670	-6.127616
1.257608	-6.129313
1.278913	-6.147965
1.280683	-6.149515
1.302155	-6.168314
1.303757	-6.169717
1.325398	-6.188663
1.326832	-6.189919
1.348641	-6.209023
1.349895	-6.210121
1.371884	-6.229383
1.372957	-6.230323
1.395126	-6.249743
1.396019	-6.250525
1.418369	-6.270103
1.419081	-6.270727
1.441612	-6.290463
1.442144	-6.290929
1.464855	-6.310823
1.465206	-6.311131
1.488097	-6.331183
1.488268	-6.331333
1.511331	-6.351535
1.511340	-6.351543
1.534583	-6.369970
1.536812	-6.371737
1.557825	-6.388394
1.562299	-6.391939
1.581068	-6.406813
1.587791	-6.412141
1.604311	-6.425236
1.613277	-6.432343
1.627554	-6.443659
1.638764	-6.452545
1.650796	-6.462083
1.664250	-6.472747
1.674039	-6.480507
1.689736	-6.492949
1.697282	-6.498931
1.715222	-6.513151
1.720525	-6.517354
1.740708	-6.533353
1.743767	-6.535778
1.766194	-6.553555
1.767010	-6.554202
1.790253	-6.569017
1.797689	-6.573757
1.813495	-6.583832
1.829383	-6.593959
1.836738	-6.598648
1.859981	-6.613463
1.861076	-6.614161
1.883224	-6.628278
1.892770	-6.634363
1.906466	-6.643093
1.924465	-6.654565
1.929709	-6.657908
1.952952	-6.672722
1.956161	-6.674767
1.976195	-6.687578
1.987702	-6.694969
1.999437	-6.702507
2.019155	-6.715171
2.022680	-6.717435
2.045923	-6.724652
2.069165	-6.731868
2.080454	-6.735373
2.092408	-6.739085
2.115651	-6.746302
2.138894	-6.753518
2.144611	-6.755575
2.162136	-6.762261
2.185379	-6.771128
2.197566	-6.775777
2.208622	-6.779995
2.231865	-6.788862
2.250521	-6.795979
2.255107	-6.797729
2.278350	-6.806596
2.301593	-6.804530
2.324835	-6.802463
2.348078	-6.800397
2.371321	-6.798330
2.394564	-6.796264
2.397761	-6.795979
2.417806	-6.794197
2.441049	-6.792131
2.464292	-6.783070
2.470260	-6.775777
2.486794	-6.755575
2.487535	-6.754671
2.503329	-6.735373
2.510777	-6.726272
2.519863	-6.715171
2.534020	-6.697874
2.535257	-6.694969
2.543862	-6.674767
2.552467	-6.654565
2.557263	-6.643307
2.561072	-6.634363
2.573885	-6.614161
2.580505	-6.603722
2.586697	-6.593959
2.598091	-6.573757
2.603748	-6.561499
2.607414	-6.553555
2.616738	-6.533353
2.626061	-6.513151
2.626991	-6.511136
2.635384	-6.492949
2.644707	-6.472747
2.650234	-6.460773
2.654031	-6.452545
2.663354	-6.432343
2.672677	-6.412141
2.673476	-6.410897
2.685654	-6.391939
2.696719	-6.374714
2.698631	-6.371737
2.711608	-6.351535
2.719962	-6.342211
2.732462	-6.331333
2.743205	-6.321985
2.755677	-6.311131
2.766447	-6.301759
2.778893	-6.290929
2.789690	-6.281533
2.798022	-6.270727
2.812933	-6.251388
2.813599	-6.250525
2.829175	-6.230323
2.836175	-6.221244
2.844752	-6.210121
2.859418	-6.191099
2.860328	-6.189919
2.871524	-6.169717
2.882661	-6.149621
2.882720	-6.149515
2.893916	-6.129313
2.905112	-6.109111
2.905904	-6.107682
2.916308	-6.088909
2.927615	-6.068707
2.929146	-6.066131
2.939627	-6.048505
2.951639	-6.028303
2.952389	-6.027041
2.963651	-6.008101
2.975632	-5.987950
2.975662	-5.987899
2.987674	-5.967697
2.998745	-5.947495
2.998875	-5.947258
3.009816	-5.927293
3.020886	-5.907091
3.022117	-5.904844
3.031957	-5.886889
3.043028	-5.866687
3.045360	-5.862430
3.052454	-5.846485
3.061443	-5.826283
3.068603	-5.810189
3.070431	-5.806081
3.079419	-5.785878
3.088156	-5.765676
3.091845	-5.756989
3.096736	-5.745474
3.105525	-5.725272
3.114314	-5.705070
3.115088	-5.703292
3.123104	-5.684868
3.131756	-5.664666
3.138331	-5.649006
3.140238	-5.644464
3.148719	-5.624262
3.157200	-5.604060
3.161574	-5.593643
3.165682	-5.583858
3.174163	-5.563656
3.182644	-5.543454
3.184816	-5.538281
3.191126	-5.523252
3.199649	-5.503050
3.208059	-5.483119
3.208173	-5.482848
3.216697	-5.462646
3.225221	-5.442444
3.231302	-5.428031
3.233745	-5.422242
3.242268	-5.402040
3.250792	-5.381838
3.254545	-5.372944
3.259316	-5.361636
3.267840	-5.341434
3.276394	-5.321232
3.277787	-5.318049
3.285236	-5.301030

